evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,7,41,841,8.659624214397781e-26,0,,156,100
1,14,86,886,3.7755501536108215e-14,0,,156,100
2,21,123,923,9.520731819908803e-05,0,,156,100
3,29,170,970,9.269966126644433e-05,0,,159,100
4,37,225,1025,1.1890163851950172e-14,0,,161,100
5,44,263,1063,2.325190491935558e-09,0,,158,100
6,50,297,1097,9.780534262620052e-15,0,,160,100
7,56,328,1128,3.7927430655235446e-19,0,,161,100
8,62,359,1159,9.006492362432537e-14,0,,158,100
9,70,401,1201,1.0277443322657674e-19,0,,159,100
10,79,459,1259,1.3254530943447846e-12,0,,159,100
11,86,502,1302,0.6904383268904193,1,,154,100
12,95,552,1352,1.0751736946073961e-05,0,,152,100
13,100,580,1380,3.679078044009162e-17,0,,152,100
14,108,627,1427,4.2623045658928597e-11,0,,154,100
15,115,674,1474,5.1847513910713577e-17,0,,152,100
16,121,718,1518,9.124692663741164e-28,0,,156,100
17,134,807,1607,9.24642974036459e-19,0,,156,100
18,140,841,1641,5.865439535519042e-13,0,,160,100
19,174,1035,1835,1.722524080592938e-21,0,,160,100
20,209,1255,2055,1.0833833812279745e-27,0,,162,100
21,215,1297,2097,3.684128747846178e-25,0,,164,100
22,243,1473,2273,5.994193113479517e-31,0,,168,100
23,305,1844,2644,5.6440374271096635e-25,0,,160,100
24,1223,7476,8276,1.5803498609307938e-30,0,,132,100
